181,9.5,-0.204645
182,9.6969,-0.235511
183,9.81698,-0.257722
184,9.93392,-0.291587
185,10.0103,-0.309396
186,10.0758,-0.323787
187,10.1078,-0.375217
188,10.141,-0.406732
189,10.1696,-0.491839
190,10.1721,-0.547459
191,10.0317,-0.66387
192,9.66067,-0.77972
193,9.39865,-0.921443
194,9.0497,-1.08451
195,8.75896,-1.31687
196,8.60743,-1.3505
197,8.4313,-1.36822
198,8.23481,-1.37052
199,8.0182,-1.36465
200,7.83688,-1.33618
201,7.56427,-1.27293
202,7.50415,-1.60071
203,7.50795,-1.11277
204,7.35501,-1.05024
205,7.01195,-0.965068
206,7.42826,-0.84569
207,7.00762,-0.814613
208,6.63121,-0.81018
209,6.33205,-0.80136
210,6.0116,-0.802287
211,5.73351,-0.824365
212,5.33903,-0.809992
213,5.13106,-0.8088
214,5.04683,-0.812307
215,4.9741,-0.804615
216,4.91287,-0.845395
217,4.8521,-0.867018
218,4.77219,-0.897302
219,4.72888,-0.912937
220,4.59199,-0.953627
221,4.41332,-1.03948
222,4.26538,-1.06227
223,4.08188,-1.24299
224,3.98944,-1.34071
225,3.98944,-1.34071
226,3.98944,-1.34071
227,3.98944,-1.34071
228,3.98944,-1.34071
229,3.98944,-1.34071
230,3.98944,-1.34071
231,3.98944,-1.34071
232,3.98944,-1.34071
233,3.98944,-1.34071
234,3.98944,-1.34071
235,3.98944,-1.34071
236,3.98944,-1.34071
237,3.98944,-1.34071
238,3.98944,-1.34071
239,3.98944,-1.34071
240,3.98944,-1.34071
241,3.98944,-1.34071
242,3.98944,-1.34071
243,3.98944,-1.34071
